-149.876077	61.211571	red
-149.395875	61.592349	red
-149.395875	61.592349	red
-112.077428	33.451095	red
-111.904926	33.521767	red
-111.904926	33.521767	red
-111.904926	33.521767	red
-111.904926	33.521767	red
-111.904926	33.521767	red
-111.904926	33.521767	red
-111.904926	33.521767	red
-113.02245900000001	34.629909000000005	red
-94.176216	36.183521	red
-118.139119	34.146762	red
-118.139119	34.146762	red
-117.89157	33.880519	red
-117.89157	33.880519	red
-117.89157	33.880519	red
-117.89157	33.880519	red
-119.617026	36.569524	red
-121.96228500000001	38.341915	red
-121.48940400000001	38.579792	red
-105.0044	39.599426	red
-105.0044	39.599426	red
-77.017691	38.912217	red
-81.372668	28.539882000000002	red
-81.372668	28.539882000000002	red
-80.121931	26.007011	red
-82.246557	27.912435	red
-82.246557	27.912435	red
-82.246557	27.912435	red
-82.246557	27.912435	red
-82.45971999999999	27.961381	red
-82.359886	26.966743	red
-82.47698000000001	27.286614	red
-82.44983	27.093312	red
-84.388846	33.752503999999995	red
-84.388846	33.752503999999995	red
-84.388846	33.752503999999995	red
-84.388846	33.752503999999995	red
-84.388846	33.752503999999995	red
-83.363174	33.976096999999996	red
-82.261708	31.293063	red
-82.261708	31.293063	red
-116.205192	43.632236999999996	red
-116.205192	43.632236999999996	red
-87.618123	41.885847	red
-87.618123	41.885847	red
-87.618123	41.885847	red
-87.618123	41.885847	red
-87.618123	41.885847	red
-87.618123	41.885847	red
-89.70539000000001	41.805510999999996	red
-86.464074	40.044894	red
-86.464074	40.044894	red
-87.456911	41.55005	red
-85.972949	41.710083000000004	red
-85.972949	41.710083000000004	red
-85.735885	38.307767	red
-86.754999	40.762556	red
-85.747646	38.250734	red
-87.56322800000001	37.827393	red
-90.11547900000001	30.857734999999998	red
-93.363911	30.219001000000002	red
-93.363911	30.219001000000002	red
-77.808705	39.593022999999995	red
-77.808705	39.593022999999995	red
-71.068432	42.357603000000005	red
-71.068432	42.357603000000005	red
-71.068432	42.357603000000005	red
-83.06039799999999	42.347429	red
-83.291701	42.720779	red
-83.291701	42.720779	red
-83.291701	42.720779	red
-85.59936	42.454378999999996	red
-86.554334	41.936199	red
-84.48671999999999	45.608038	red
-93.00801899999999	44.955384	red
-90.30224100000001	38.748428999999994	red
-104.163445	47.713017	red
-115.077968	36.056435	red
-115.077968	36.056435	red
-119.811275	39.526812	red
-119.811275	39.526812	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.158934	40.818548	red
-74.50126	40.500743	red
-73.921735	40.8222	red
-73.921735	40.8222	red
-74.188521	41.328578	red
-73.99034	40.694021	red
-73.99034	40.694021	red
-72.669931	40.818031	red
-72.669931	40.818031	red
-72.669931	40.818031	red
-76.14885600000001	43.040988	red
-75.049072	42.462453000000004	red
-78.54213	35.403661	red
-80.612926	35.5435	red
-80.822629	35.577358000000004	red
-80.841864	35.229002	red
-80.841864	35.229002	red
-77.462815	34.737456	red
-83.00473199999999	39.995157	red
-83.00473199999999	39.995157	red
-81.118193	40.915842	red
-83.973977	39.303442	red
-97.473268	35.621534000000004	red
-95.84688	36.370069	red
-95.995426	36.153858	red
-122.80539499999999	45.475035	red
-122.69025800000001	45.498819	red
-122.69025800000001	45.498819	red
-80.255957	40.171687	red
-80.255957	40.171687	red
-79.895319	40.062529	red
-79.542439	40.307359000000005	red
-80.08601	42.125962	red
-74.937753	40.110881	red
